Point ID,H_lower,H_upper,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,b,v1_lower,v1_upper,v2_lower,v2_upper,vtkValidPointMask
270,1,2,2.7,5,0,5.68243,2.7,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
271,1,2,2.71,5,0,5.68719,2.71,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
272,1,2,2.72,5,0,5.69196,2.72,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
273,1,2,2.73,5,0,5.69674,2.73,0,0.000000000,0.00000000,-0.000000000,-0.000000000,1
274,1,2,2.74,5,0,5.70154,2.74,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
275,1,2,2.75,5,0,5.70636,2.75,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
276,1,2,2.76,5,0,5.71118,2.76,0,0.000000000,0.00000000,-0.00000000,-0.0000000,1
277,1,2,2.77,5,0,5.71602,2.77,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
278,1,2,2.78,5,0,5.72087,2.78,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
279,1,2,2.79,5,0,5.72574,2.79,0,-0.000000000,-0.000000000,0.00000000,0.000000000,1
280,1,2,2.8,5,0,5.73062,2.8,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
281,1,2,2.81,5,0,5.73551,2.81,0,-0.00000000,-0.000000001,0.000000000,0.000000000,1
282,1,2,2.82,5,0,5.74042,2.82,0,-0.000000001,-0.000000001,0.000000000,0.000000000,1
283,1,2,2.83,5,0,5.74534,2.83,0,-0.000000001,-0.000000001,0.000000000,0.000000000,1
284,1,2,2.84,5,0,5.75027,2.84,0,-0.000000001,-0.000000002,0.000000000,0.000000000,1
285,1,2,2.85,5,0,5.75522,2.85,0,0.000000000,0.000000001,0.000000000,0.000000000,1
286,1,2,2.86,5,0,5.76017,2.86,0,-0.000000002,-0.000000003,-0.000000000,-0.00000000,1
287,1,2,2.87,5,0,5.76515,2.87,0,-0.000000003,-0.000000005,-0.000000000,-0.000000000,1
288,1,2,2.88,5,0,5.77013,2.88,0,-0.000000003,-0.000000006,-0.000000000,-0.000000000,1
289,1,2,2.89,5,0,5.77513,2.89,0,-0.000000003,-0.000000006,0.00000000,0.000000000,1
290,1,2,2.9,5,0,5.78014,2.9,0,-0.000000002,-0.000000004,0.000000000,0.000000000,1
291,1,2,2.91,5,0,5.78516,2.91,0,-0.00000000,-0.000000002,0.000000000,0.00000000,1
292,1,2,2.92,5,0,5.7902,2.92,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
293,1,2,2.93,5,0,5.79525,2.93,0,0.000000002,0.000000003,-0.0000000,-0.000000000,1
294,1,2,2.94,5,0,5.80031,2.94,0,0.000000003,0.000000006,-0.000000000,-0.000000000,1
295,1,2,2.95,5,0,5.80539,2.95,0,0.000000004,0.000000009,-0.000000000,-0.000000000,1
296,1,2,2.96,5,0,5.81047,2.96,0,0.00000001,0.000000011,-0.000000000,-0.000000000,1
297,1,2,2.97,5,0,5.81557,2.97,0,0.000000006,0.000000013,-0.000000000,-0.000000000,1
298,1,2,2.98,5,0,5.82069,2.98,0,0.000000007,0.000000013,-0.000000000,-0.000000000,1
299,1,2,2.99,5,0,5.82581,2.99,0,0.000000007,0.000000013,-0.000000000,-0.000000000,1
300,1,2,3,5,0,5.83095,3,0,0.000000006,0.000000012,-0.000000000,-0.000000000,1
301,1,2,3.01,5,0,5.8361,3.01,0,0.000000004,0.000000008,-0.000000000,-0.000000000,1
302,1,2,3.02,5,0,5.84127,3.02,0,0.000000002,0.000000003,-0.000000000,-0.000000000,1
303,1,2,3.03,5,0,5.84644,3.03,0,-0.000000002,-0.00000000,0.000000000,0.000000000,1
304,1,2,3.04,5,0,5.85163,3.04,0,-0.000000006,-0.00000001,0.000000000,0.000000000,1
305,1,2,3.05,5,0,5.85683,3.05,0,-0.0000000,-0.000000025,0.000000000,0.000000000,1
306,1,2,3.06,5,0,5.86205,3.06,0,-0.000000019,-0.000000039,0.000000000,0.000000000,1
307,1,2,3.07,5,0,5.86727,3.07,0,-0.000000028,-0.000000056,0.000000000,0.000000001,1
308,1,2,3.08,5,0,5.87251,3.08,0,-0.000000038,-0.000000077,0.000000000,0.000000001,1
309,1,2,3.09,5,0,5.87776,3.09,0,0.000000020,0.000000040,0.000000000,0.000000001,1
310,1,2,3.1,5,0,5.88303,3.1,0,-0.000000039,-0.000000078,-0.000000000,-0.000000001,1
311,1,2,3.11,5,0,5.8883,3.11,0,-0.000000074,-0.000000148,-0.000000001,-0.000000002,1
312,1,2,3.12,5,0,5.89359,3.12,0,-0.00000009,-0.000000176,-0.000000001,-0.000000002,1
313,1,2,3.13,5,0,5.89889,3.13,0,-0.000000084,-0.000000169,0.000000001,0.000000002,1
314,1,2,3.14,5,0,5.9042,3.14,0,-0.000000067,-0.00000013,0.000000001,0.000000002,1
315,1,2,3.15,5,0,5.90953,3.15,0,-0.000000038,-0.000000076,0.000000000,0.000000001,1
316,1,2,3.16,5,0,5.91486,3.16,0,-0.00000000,-0.000000004,0.000000000,0.000000000,1
317,1,2,3.17,5,0,5.92021,3.17,0,0.000000039,0.000000077,-0.000000000,-0.000000001,1
318,1,2,3.18,5,0,5.92557,3.18,0,0.000000080,0.000000161,-0.000000001,-0.000000002,1
319,1,2,3.19,5,0,5.93094,3.19,0,0.000000120,0.000000240,-0.000000001,-0.000000003,1
320,1,2,3.2,5,0,5.93633,3.2,0,0.000000154,0.000000308,-0.000000002,-0.00000000,1
321,1,2,3.21,5,0,5.94173,3.21,0,0.000000180,0.000000359,-0.00000000,-0.0000000,1
322,1,2,3.22,5,0,5.94713,3.22,0,0.000000193,0.000000386,-0.000000002,-0.000000005,1
323,1,2,3.23,5,0,5.95255,3.23,0,0.000000191,0.000000382,-0.000000002,-0.000000005,1
324,1,2,3.24,5,0,5.95799,3.24,0,0.000000171,0.000000342,-0.000000002,-0.000000004,1
325,1,2,3.25,5,0,5.96343,3.25,0,0.000000129,0.00000026,-0.000000002,-0.000000003,1
326,1,2,3.26,5,0,5.96889,3.26,0,0.000000061,0.000000123,-0.000000001,-0.000000002,1
327,1,2,3.27,5,0,5.97435,3.27,0,-0.000000034,-0.00000007,0.000000000,0.000000001,1
328,1,2,3.28,5,0,5.97983,3.28,0,-0.000000161,-0.000000323,0.000000002,0.000000004,1
329,1,2,3.29,5,0,5.98532,3.29,0,-0.00000032,-0.000000647,0.000000004,0.000000007,1
330,1,2,3.3,5,0,5.99083,3.3,0,-0.000000524,-0.000001048,0.000000006,0.000000012,1
331,0.999999,2,3.31,5,0,5.99634,3.31,0,-0.000000766,-0.000001532,0.000000009,0.00000002,1
332,0.999999,2,3.32,5,0,6.00187,3.32,0,-0.000001052,-0.00000210,0.000000012,0.000000024,1
333,1,2,3.33,5,0,6.0074,3.33,0,0.000000676,0.000001352,0.000000009,0.000000017,1
334,1,2,3.34,5,0,6.01295,3.34,0,-0.00000059,-0.000001178,-0.000000005,-0.000000009,1
335,0.999999,2,3.35,5,0,6.01851,3.35,0,-0.000001369,-0.000002738,-0.00000001,-0.000000026,1
336,0.999999,2,3.36,5,0,6.02409,3.36,0,-0.000001728,-0.000003457,-0.000000017,-0.000000034,1
337,0.999999,2,3.37,5,0,6.02967,3.37,0,-0.000001728,-0.000003455,0.000000017,0.00000003,1
338,0.999999,2,3.38,5,0,6.03526,3.38,0,-0.000001438,-0.000002876,0.000000015,0.000000030,1
339,0.999999,2,3.39,5,0,6.04087,3.39,0,-0.000000920,-0.000001839,0.00000001,0.000000020,1
340,1,2,3.4,5,0,6.04649,3.4,0,-0.000000237,-0.000000475,0.000000004,0.000000007,1
341,1,2,3.41,5,0,6.05212,3.41,0,0.000000546,0.00000109,-0.000000004,-0.000000008,1
342,1,2,3.42,5,0,6.05776,3.42,0,0.000001365,0.000002730,-0.000000012,-0.000000024,1
343,1,2.00001,3.43,5,0,6.06341,3.43,0,0.000002157,0.00000431,-0.000000020,-0.000000039,1
344,1,2.00001,3.44,5,0,6.06907,3.44,0,0.000002858,0.000005716,-0.000000027,-0.000000053,1
345,1,2.00001,3.45,5,0,6.07474,3.45,0,0.000003404,0.000006807,-0.000000032,-0.000000065,1
346,1,2.00001,3.46,5,0,6.08043,3.46,0,0.000003730,0.000007460,-0.000000036,-0.000000072,1
347,1,2.00001,3.47,5,0,6.08612,3.47,0,0.000003774,0.000007547,-0.000000037,-0.000000073,1
348,1,2.00001,3.48,5,0,6.09183,3.48,0,0.000003470,0.000006940,-0.000000034,-0.000000069,1
349,1,2.00001,3.49,5,0,6.09755,3.49,0,0.000002756,0.000005512,-0.00000003,-0.000000056,1
350,1,2,3.5,5,0,6.10328,3.5,0,0.000001567,0.00000313,-0.000000017,-0.000000035,1
351,1,2,3.51,5,0,6.10902,3.51,0,-0.000000161,-0.000000321,-0.000000001,-0.000000003,1
352,0.999998,1.99999,3.52,5,0,6.11477,3.52,0,-0.000002491,-0.000004982,0.000000020,0.000000041,1
353,0.999996,1.99999,3.53,5,0,6.12053,3.53,0,-0.000005488,-0.00001098,0.000000048,0.000000097,1
354,0.999992,1.99998,3.54,5,0,6.1263,3.54,0,-0.000009215,-0.000018429,0.000000084,0.000000167,1
355,0.999989,1.99997,3.55,5,0,6.13209,3.55,0,-0.000013737,-0.000027472,0.000000126,0.000000252,1
356,0.999984,1.99995,3.56,5,0,6.13788,3.56,0,-0.000019117,-0.000038231,0.00000018,0.000000354,1
357,1.00001,2.00003,3.57,5,0,6.14369,3.57,0,0.000013430,0.000026858,0.000000136,0.000000272,1
358,0.999997,1.99999,3.58,5,0,6.1495,3.58,0,-0.000003366,-0.000006724,0.000000018,0.000000038,1
359,0.999988,1.99996,3.59,5,0,6.15533,3.59,0,-0.000014301,-0.000028587,-0.000000063,-0.000000125,1
360,0.999984,1.99995,3.6,5,0,6.16117,3.6,0,-0.00002011,-0.000040200,-0.000000114,-0.00000023,1
361,0.999982,1.99995,3.61,5,0,6.16702,3.61,0,-0.000021482,-0.000042949,0.000000134,0.000000265,1
362,0.999984,1.99995,3.62,5,0,6.17288,3.62,0,-0.000019244,-0.000038478,0.000000134,0.000000266,1
363,0.999988,1.99997,3.63,5,0,6.17875,3.63,0,-0.0000141,-0.000028174,0.000000115,0.000000230,1
364,0.999994,1.99998,3.64,5,0,6.18463,3.64,0,-0.00000675,-0.00001351,0.000000082,0.000000164,1
365,1,2.00001,3.65,5,0,6.19052,3.65,0,0.000002035,0.000004061,0.00000004,0.000000077,1
366,1.00001,2.00003,3.66,5,0,6.19642,3.66,0,0.000011539,0.000023061,-0.000000013,-0.000000024,1
367,1.00002,2.00005,3.67,5,0,6.20233,3.67,0,0.000021026,0.000042028,-0.000000067,-0.000000131,1
368,1.00002,2.00007,3.68,5,0,6.20825,3.68,0,0.000029762,0.00005949,-0.000000120,-0.000000236,1
369,1.00003,2.00009,3.69,5,0,6.21419,3.69,0,0.000037015,0.000073996,-0.000000168,-0.000000331,1
370,1.00003,2.0001,3.7,5,0,6.22013,3.7,0,0.000042050,0.000084064,-0.00000021,-0.000000409,1
371,1.00004,2.00011,3.71,5,0,6.22608,3.71,0,0.000044135,0.000088234,-0.000000233,-0.000000461,1
372,1.00003,2.0001,3.72,5,0,6.23205,3.72,0,0.00004253,0.000085040,-0.000000242,-0.000000480,1
373,1.00003,2.00009,3.73,5,0,6.23802,3.73,0,0.00003652,0.000073014,-0.000000230,-0.000000457,1
374,1.00002,2.00006,3.74,5,0,6.24401,3.74,0,0.000025350,0.000050691,-0.000000193,-0.000000386,1
375,1.00001,2.00002,3.75,5,0,6.25,3.75,0,0.000008298,0.000016604,-0.000000128,-0.000000258,1
376,0.999987,1.99996,3.76,5,0,6.25601,3.76,0,-0.000015372,-0.00003071,-0.000000030,-0.000000065,1
377,0.999962,1.99989,3.77,5,0,6.26202,3.77,0,-0.000046394,-0.000092726,0.000000105,0.000000200,1
378,0.99993,1.99979,3.78,5,0,6.26805,3.78,0,-0.000085500,-0.000170901,0.000000280,0.00000055,1
379,0.999891,1.99967,3.79,5,0,6.27408,3.79,0,-0.000133424,-0.000266705,0.00000050,0.000000980,1
380,0.999844,1.99953,3.8,5,0,6.28013,3.8,0,-0.000190899,-0.000381604,0.000000769,0.000001509,1
381,1.00011,2.00034,3.81,5,0,6.28618,3.81,0,0.000137276,0.000274386,0.000000967,0.000001918,1
382,1.00002,2.00007,3.82,5,0,6.29225,3.82,0,0.000027224,0.000054784,0.000000501,0.000001046,1
383,0.999959,1.99988,3.83,5,0,6.29833,3.83,0,-0.000050631,-0.000100626,0.000000104,0.00000029,1
384,0.999918,1.99975,3.84,5,0,6.30441,3.84,0,-0.000099879,-0.000198997,-0.000000226,-0.000000357,1
385,0.999898,1.9997,3.85,5,0,6.31051,3.85,0,-0.000123854,-0.000246969,0.00000045,0.000000804,1
386,0.999896,1.99969,3.86,5,0,6.31661,3.86,0,-0.000126659,-0.000252722,0.000000658,0.000001245,1
387,0.999908,1.99972,3.87,5,0,6.32273,3.87,0,-0.000111664,-0.000222969,0.000000818,0.000001596,1
388,0.999932,1.9998,3.88,5,0,6.32885,3.88,0,-0.000082452,-0.000164848,0.000000930,0.000001858,1
389,0.999964,1.99989,3.89,5,0,6.33499,3.89,0,-0.000042605,-0.000085500,0.000000995,0.000002031,1
390,1,2.00001,3.9,5,0,6.34114,3.9,0,0.000004293,0.000007940,0.000001014,0.000002115,1
391,1.00004,2.00013,3.91,5,0,6.34729,3.91,0,0.000054661,0.000108331,0.000000991,0.00000211,1
392,1.00009,2.00025,3.92,5,0,6.35346,3.92,0,0.000104916,0.000208538,0.000000926,0.000002018,1
393,1.00012,2.00037,3.93,5,0,6.35963,3.93,0,0.000151475,0.00030142,0.00000082,0.000001837,1
394,1.00016,2.00047,3.94,5,0,6.36582,3.94,0,0.000190757,0.000379842,0.000000679,0.000001569,1
395,1.00018,2.00054,3.95,5,0,6.37201,3.95,0,0.000219178,0.000436663,0.00000050,0.00000121,1
396,1.00019,2.00057,3.96,5,0,6.37821,3.96,0,0.000233156,0.000464747,0.000000289,0.0000008,1
397,1.00019,2.00056,3.97,5,0,6.38443,3.97,0,0.000229109,0.000456955,0.000000044,0.000000238,1
398,1.00017,2.0005,3.98,5,0,6.39065,3.98,0,0.000203454,0.000406149,-0.00000023,-0.000000379,1
399,1.00013,2.00038,3.99,5,0,6.39688,3.99,0,0.000152609,0.000305191,-0.000000534,-0.000001083,1
400,1.00006,2.00019,4,5,0,6.40312,4,0,0.000072991,0.000146943,-0.000000864,-0.000001873,1
401,0.99997,1.99991,4.01,5,0,6.40938,4.01,0,-0.000038985,-0.000075739,-0.000001219,-0.000002749,1
402,0.999849,1.99955,4.02,5,0,6.41564,4.02,0,-0.000186893,-0.000369975,-0.000001597,-0.000003711,1
403,0.999696,1.9991,4.03,5,0,6.42191,4.03,0,-0.000374329,-0.000742932,-0.000001996,-0.000004758,1
404,0.999507,1.99853,4.04,5,0,6.42819,4.04,0,-0.000604858,-0.00120171,-0.000002415,-0.000005890,1
405,1.0003,2.00087,4.05,5,0,6.43448,4.05,0,0.000332441,0.000645812,-0.000009164,-0.000019974,1
406,1.00017,2.0005,4.06,5,0,6.44078,4.06,0,0.000199744,0.000399977,0.000000185,-0.00000004,1
407,1.00006,2.00019,4.07,5,0,6.44708,4.07,0,0.000086637,0.000186824,0.000006715,0.000013860,1
408,0.999969,1.99994,4.08,5,0,6.4534,4.08,0,-0.000007679,0.000005537,0.000010640,0.000022207,1
409,0.999901,1.99974,4.09,5,0,6.45973,4.09,0,-0.000082771,-0.000142231,-0.000012509,-0.000026145,1
410,0.999851,1.99958,4.1,5,0,6.46607,4.1,0,-0.000141984,-0.000262371,-0.00001189,-0.000024869,1
411,0.999817,1.99947,4.11,5,0,6.47241,4.11,0,-0.000185024,-0.000353517,-0.00000926,-0.000019348,1
412,0.999799,1.99941,4.12,5,0,6.47877,4.12,0,-0.000212661,-0.000416416,-0.000004817,-0.000010076,1
413,0.999795,1.99938,4.13,5,0,6.48513,4.13,0,-0.000225667,-0.000451831,0.000001199,0.000002453,1
414,0.999804,1.99939,4.14,5,0,6.4915,4.14,0,-0.000224814,-0.000460514,0.000008569,0.000017745,1
415,0.999824,1.99944,4.15,5,0,6.49788,4.15,0,-0.000210874,-0.000443223,0.000017070,0.000035306,1
416,0.999854,1.99952,4.16,5,0,6.50428,4.16,0,-0.000184618,-0.000400715,0.000026479,0.000054641,1
417,0.999893,1.99962,4.17,5,0,6.51068,4.17,0,-0.000146818,-0.000333743,0.000036573,0.000075258,1
418,0.99994,1.99975,4.18,5,0,6.51709,4.18,0,-0.000098247,-0.000243069,0.000047129,0.000096659,1
419,0.999993,1.99991,4.19,5,0,6.5235,4.19,0,-0.000039673,-0.000129442,0.00005792,0.000118354,1
420,1.00005,2.00008,4.2,5,0,6.52993,4.2,0,0.000028126,0.000006373,0.000068735,0.000139845,1
421,1.00011,2.00027,4.21,5,0,6.53637,4.21,0,0.000104386,0.000163631,0.000079339,0.000160642,1
422,1.00017,2.00048,4.22,5,0,6.54281,4.22,0,0.000188327,0.000341561,0.000089513,0.000180246,1
423,1.00024,2.00069,4.23,5,0,6.54927,4.23,0,0.000279186,0.000539424,0.000099033,0.000198168,1
424,1.0003,2.00092,4.24,5,0,6.55573,4.24,0,0.000376183,0.000756445,0.000107678,0.000213909,1
425,1.00036,2.00115,4.25,5,0,6.5622,4.25,0,0.000478553,0.000991888,0.000115223,0.000226979,1
426,1.00042,2.00138,4.26,5,0,6.56868,4.26,0,0.000585523,0.00124499,0.000121446,0.000236881,1
427,1.00048,2.00162,4.27,5,0,6.57517,4.27,0,0.000696314,0.00151497,0.000126124,0.000243121,1
428,1.00053,2.00185,4.28,5,0,6.58167,4.28,0,0.000810165,0.00180111,0.000129033,0.000245207,1
429,1.00057,2.00207,4.29,5,0,6.58818,4.29,0,0.000926293,0.00210263,0.000129951,0.000242642,1
430,0.999346,1.99769,4.3,5,0,6.5947,4.3,0,-0.000579855,-0.0014426,0.000391118,0.000783378,1
431,0.999361,1.99806,4.31,5,0,6.60122,4.31,0,-0.000409649,-0.000865099,0.000245371,0.000557294,1
432,0.9994,1.99841,4.32,5,0,6.60775,4.32,0,-0.000274354,-0.000422702,0.000118052,0.000342054,1
433,0.99946,1.99873,4.33,5,0,6.6143,4.33,0,-0.000171458,-0.00010384,0.000008867,0.000140311,1
434,0.999549,1.99906,4.34,5,0,6.62085,4.34,0,-0.000092183,0.000115556,0.000080653,0.000041585,1
435,0.999643,1.99934,4.35,5,0,6.62741,4.35,0,-0.000043967,0.000227299,0.000153242,0.000205923,1
436,0.999747,1.9996,4.36,5,0,6.63397,4.36,0,-0.000021655,0.000248191,0.000208785,0.000349192,1
437,0.99986,1.99984,4.37,5,0,6.64055,4.37,0,-0.000022593,0.000190104,0.000247599,0.000468773,1
438,0.999977,2.00005,4.38,5,0,6.64713,4.38,0,-0.000044120,0.000064910,0.000270011,0.000562071,1
439,1.0001,2.00025,4.39,5,0,6.65373,4.39,0,-0.000083578,-0.000115507,0.000276339,0.00062647,1
440,1.00021,2.00044,4.4,5,0,6.66033,4.4,0,-0.000138312,-0.000339287,0.000266908,0.000659371,1
441,1.00033,2.00061,4.41,5,0,6.66694,4.41,0,-0.000205658,-0.000594535,0.000242039,0.000658164,1
442,1.00043,2.00077,4.42,5,0,6.67356,4.42,0,-0.000282965,-0.0008694,0.000202054,0.000620244,1
443,1.00053,2.00092,4.43,5,0,6.68019,4.43,0,-0.000367567,-0.00115198,0.000147277,0.000543008,1
444,1.00061,2.00106,4.44,5,0,6.68682,4.44,0,-0.000456813,-0.00143043,0.000078026,0.000423842,1
445,1.00068,2.0012,4.45,5,0,6.69347,4.45,0,-0.000548038,-0.00169284,-0.000005371,0.000260152,1
446,1.00073,2.00133,4.46,5,0,6.70012,4.46,0,-0.000638591,-0.00192737,-0.000102598,0.000049316,1
447,1.00076,2.00145,4.47,5,0,6.70678,4.47,0,-0.000725806,-0.00212212,-0.000213326,-0.000211252,1
448,1.00076,2.00158,4.48,5,0,6.71345,4.48,0,-0.000807033,-0.00226523,-0.000337241,-0.000524183,1
449,1.00073,2.00171,4.49,5,0,6.72013,4.49,0,-0.000879606,-0.00234481,-0.00047401,-0.000892052,1
450,1.00067,2.00184,4.5,5,0,6.72681,4.5,0,-0.000940874,-0.002349,-0.000623324,-0.0013175,1
451,1.00058,2.00198,4.51,5,0,6.73351,4.51,0,-0.000988173,-0.00226591,-0.000784854,-0.00180312,1
452,1.00045,2.00212,4.52,5,0,6.74021,4.52,0,-0.00101885,-0.00208368,-0.00095827,-0.00235149,1
453,1.00028,2.00227,4.53,5,0,6.74692,4.53,0,-0.00103024,-0.00179042,-0.00114327,-0.00296527,1
454,1.00007,2.00243,4.54,5,0,6.75364,4.54,0,-0.00101968,-0.00137428,-0.0013395,-0.003647,1
455,0.999811,2.0026,4.55,5,0,6.76036,4.55,0,-0.000984531,-0.000823338,-0.00154667,-0.00439936,1
456,0.999504,2.00279,4.56,5,0,6.7671,4.56,0,-0.000922122,-0.000125781,-0.00176444,-0.00522487,1
457,1.00792,2.02722,4.57,5,0,6.77384,4.57,0,-0.00240073,-0.00940446,0.00188752,0.00649771,1
458,1.00622,2.02091,4.58,5,0,6.78059,4.58,0,-0.00437741,-0.0119515,0.000812069,0.00408499,1
459,1.00512,2.01655,4.59,5,0,6.78735,4.59,0,-0.00567111,-0.0133791,-0.00012832,0.0018343,1
460,1.00446,2.01361,4.6,5,0,6.79412,4.6,0,-0.00627315,-0.0136547,-0.000941736,-0.000236623,1
461,1.00403,2.01158,4.61,5,0,6.80089,4.61,0,-0.00617503,-0.012746,-0.00163643,-0.00211045,1
462,1.00368,2.00993,4.62,5,0,6.80767,4.62,0,-0.00536819,-0.0106209,-0.00222051,-0.00376949,1
463,1.00321,2.00813,4.63,5,0,6.81446,4.63,0,-0.003844,-0.00724662,-0.00270221,-0.00519636,1
464,1.00245,2.00566,4.64,5,0,6.82126,4.64,0,-0.00159404,-0.0025913,-0.00308966,-0.00637341,1
465,1.00122,2.002,4.65,5,0,6.82807,4.65,0,0.00139046,0.00337789,-0.00339107,-0.00728324,1
466,0.999345,1.99662,4.66,5,0,6.83488,4.66,0,0.00511779,0.0106927,-0.00361458,-0.00790822,1
467,0.996635,1.98901,4.67,5,0,6.8417,4.67,0,0.00959686,0.0193862,-0.0037684,-0.0082309,1
468,0.992915,1.97863,4.68,5,0,6.84853,4.68,0,0.0148358,0.02949,-0.00386068,-0.00823371,1
469,0.988006,1.96496,4.69,5,0,6.85537,4.69,0,0.0208437,0.0410372,-0.0038996,-0.00789915,1
470,0.98173,1.94748,4.7,5,0,6.86222,4.7,0,0.0276285,0.0540591,-0.00389334,-0.00720971,1
471,0.973904,1.92567,4.71,5,0,6.86907,4.71,0,0.0351994,0.0685894,-0.00385007,-0.00614781,1
472,0.964352,1.899,4.72,5,0,6.87593,4.72,0,0.0435643,0.084659,-0.00377798,-0.00469602,1
473,0.952893,1.86695,4.73,5,0,6.8828,4.73,0,0.0527326,0.102302,-0.00368522,-0.00283669,1
474,0.939348,1.829,4.74,5,0,6.88967,4.74,0,0.0627118,0.121548,-0.00357999,-0.000552457,1
475,0.923536,1.78461,4.75,5,0,6.89656,4.75,0,0.0735116,0.142433,-0.00347045,0.00217441,1
476,0.905279,1.73327,4.76,5,0,6.90345,4.76,0,0.0851401,0.164987,-0.00336478,0.00536133,1
477,0.946052,1.81905,4.77,5,0,6.91035,4.77,0,0.103246,0.17691,-0.00212432,0.00961479,1
478,0.909709,1.74097,4.78,5,0,6.91725,4.78,0,0.12225,0.207711,-0.000682349,-0.00259856,1
479,0.884994,1.68818,4.79,5,0,6.92417,4.79,0,0.131071,0.22224,-0.000465487,-0.0109709,1
480,0.870381,1.65754,4.8,5,0,6.93109,4.8,0,0.132947,0.225931,-0.00126911,-0.0162287,1
481,0.864346,1.64598,4.81,5,0,6.93802,4.81,0,0.131116,0.224219,-0.00288853,-0.0190973,1
482,0.865366,1.65039,4.82,5,0,6.94496,4.82,0,0.128815,0.222538,-0.00511931,-0.0203026,1
483,0.871916,1.66767,4.83,5,0,6.9519,4.83,0,0.129281,0.226323,-0.00775663,-0.0205703,1
484,0.882472,1.69473,4.84,5,0,6.95885,4.84,0,0.135752,0.241008,-0.0105961,-0.0206262,1
485,0.89551,1.72845,4.85,5,0,6.96581,4.85,0,0.151464,0.272025,-0.0134329,-0.0211961,1
486,0.909506,1.76575,4.86,5,0,6.97278,4.86,0,0.179657,0.324814,-0.0160627,-0.0230057,1
487,0.876867,1.66622,4.87,5,0,6.97975,4.87,0,0.093112,0.111119,-0.0102763,-0.00608462,1
488,0.912381,1.77682,4.88,5,0,6.98673,4.88,0,0.11085,0.170222,-0.00398201,-0.00566531,1
489,0.913729,1.81853,4.89,5,0,6.99372,4.89,0,0.134204,0.220663,0.00140259,0.00646881,1
490,0.894411,1.80876,4.9,5,0,7.00071,4.9,0,0.155806,0.252934,0.00146965,0.00804003,1
491,0.868249,1.76588,4.91,5,0,7.00772,4.91,0,0.166833,0.254907,0.0026163,0.00896687,1
492,0.849162,1.7086,4.92,5,0,7.01473,4.92,0,0.158808,0.215122,0.00331871,0.00791952,1
493,0.85107,1.65561,4.93,5,0,7.02174,4.93,0,0.123256,0.12212,0.00205296,0.00356829,1
494,0.803908,1.58137,4.94,5,0,7.02877,4.94,0,0.11728,0.124185,-0.00703423,-0.0228962,1
495,0.866144,1.73969,4.95,5,0,7.0358,4.95,0,0.140491,0.188452,0.00134957,0.0019178,1
496,0.906865,1.83111,4.96,5,0,7.04284,4.96,0,0.157871,0.22681,-0.00134969,-0.00598179,1
497,0.921913,1.85401,4.97,5,0,7.04989,4.97,0,0.166363,0.238544,-0.00174957,-0.00502076,1
498,0.907208,1.80713,4.98,5,0,7.05694,4.98,0,0.162398,0.222365,-0.000949147,-0.000347862,1
499,0.858673,1.68925,4.99,5,0,7.064,4.99,0,0.142407,0.176985,-0.000047460,0.00288793,1
500,0.772225,1.49912,5,5,0,7.07107,5,0,0.102819,0.10111,-0.00014346,-0.000461935,1
501,0.854654,1.70865,5.01,5,0,7.07814,5.01,0,0.154368,0.230711,-0.00237242,-0.00715457,1
502,0.845716,1.6682,5.02,5,0,7.08522,5.02,0,0.118416,0.139834,-0.000380825,0.000315063,1
503,0.854935,1.70346,5.03,5,0,7.09231,5.03,0,0.116425,0.134445,0.000272599,-0.00352951,1
504,0.871191,1.75923,5.04,5,0,7.09941,5.04,0,0.134912,0.176968,0.000914547,-0.00538834,1
505,0.884904,1.78434,5.05,5,0,7.10651,5.05,0,0.158767,0.22647,-0.00153488,-0.00555477,1
506,0.886492,1.72765,5.06,5,0,7.11362,5.06,0,0.172873,0.242014,-0.0101552,-0.00432191,1
507,0.912034,1.80485,5.07,5,0,7.12074,5.07,0,0.159366,0.196748,0.000561396,-0.00521118,1
508,0.878102,1.75158,5.08,5,0,7.12786,5.08,0,0.143749,0.190687,-0.000821745,0.0069879,1
509,0.856336,1.70865,5.09,5,0,7.13499,5.09,0,0.134638,0.187943,-0.000999668,0.000335316,1
510,0.847492,1.68869,5.1,5,0,7.14213,5.1,0,0.132441,0.191382,-0.000888313,-0.00851284,1
511,0.849018,1.69535,5.11,5,0,7.14927,5.11,0,0.139328,0.207174,-0.000571558,-0.0138404,1
512,0.858363,1.7323,5.12,5,0,7.15642,5.12,0,0.157467,0.241487,-0.000133314,-0.00993024,1
513,0.872977,1.80319,5.13,5,0,7.16358,5.13,0,0.189029,0.300494,0.000342573,0.00893506,1
514,0.896356,1.7874,5.14,5,0,7.17075,5.14,0,0.123504,0.119061,0.0041119,0.0145302,1
